artist_id,artist_name,artist_mbtags,tempo,key
AR63RWN1187FB3E89A,Robert Lockwood_ Jr.,blues,117.981,9.0
AR3N2H11187B98AFBA,Sivuca,,143.311,0.0
ARUDY181187B9B5F49,Charlie Walker,,144.265,5.0
ARE08BN1187B98FCA3,Der Plan,dA1/4sseldorf,121.834,1.0
AR3DLBB1187B98F3DF,The Statler Brothers,country,104.068,10.0
ARI6CSW1187B9AF09A,Eko Fresh feat. Ado,german,126.693,10.0
ARH42KA11C8A416880,Peloton,,70.229,4.0
AR051KA1187B98B2FF,Wilks,,90.006,5.0
ARLTW641187B9B6D3C,Paul Buckmaster,arranger,134.56,10.0
AREEJJK1187FB56DC7,Evolution,,97.015,5.0
ARJ6GR01187B98D64D,Lonestar,,125.022,0.0
ARLTW641187B9B6D3C,Paul Buckmaster,arranger,161.665,10.0
ARKBTPV1187FB38A79,Faron Young,,141.772,9.0
AR358YS1187FB44A29,The Jordanaires & Orion,,106.317,10.0
AREN7YO1187B9A475C,Sandra Mihanovich,,122.072,11.0
ARL635X1187B990092,Charlotte Gainsbourg,french,150.256,1.0
ARXEH1P1187FB378A3,The Prefects,,104.521,9.0
ARJRIM91187FB3EF9A,Paul Avgerinos,,91.405,9.0
ARAIABB1187B9AC6E2,Seal,british,119.772,4.0
ARGFFA01187B9A2D11,Pennywise,skate punk,200.877,9.0
AR11YQ81187FB3C654,Dixie Chicks,country,103.863,2.0
AR0WGXC1187B9AAC99,Slum Village,,95.599,1.0
ARQHJLT11F50C4C101,Bomb Squad,,109.614,3.0
ARR3ONV1187B9A2F59,Muse,,120.01,7.0
AR0G47L1187B98CC6D,Frank Chacksfield,production music,95.611,3.0
AR4EVIX1187B993DE9,Alceu ValenASSa,,121.988,0.0
ARMB95F1187B9B5B93,Cam'Ron,hip hop rnb and dance hall,215.0,7.0
ARDVZTE1187FB5A0A1,Bon Jovi,hard rock,93.044,7.0
AR6G29T1187B9A99F9,KMD,,119.961,4.0
ARE36MM1187B991E50,Blind Lemon Jefferson,blues,162.496,10.0
ARPAL0H1187B990A8E,Nana Mouskouri,greek,137.476,2.0
ARHEQ501187FB4F898,Fruko Y Sus Tesos,,84.751,8.0
ARXGICZ1187FB444DD,The Merry Macs,,71.27,8.0
AR211WC1187FB52425,Time Zone,,92.499,7.0
AR6IJJ41187B98C872,Bobby Pulido,,100.252,9.0
AR0GGKI1187FB391D5,Eddie,,153.942,7.0
ARXPE571187FB4AFD0,Rickie Lee Jones,classic pop and rock,143.497,1.0
AR6MIU31187B994603,Stefon Harris,,70.875,1.0
ARUKJUP12086C14589,RamA3n Vargas;Vesselina Kasarova;Vladimir Jurowski,,158.715,6.0
ARVESGN1187FB3E10C,Rauni Pekkala,,93.657,1.0
ARLBNAC1187FB47151,Alex Gopher,,80.012,4.0
ARSE5NP1187B9B98AB,Twista,hip hop rnb and dance hall,124.734,1.0
AR198711187B9AD09F,Simply Red,classic pop and rock,93.975,2.0
AR1E4V11187B99F400,Telecast,,84.951,4.0
AR4L4WQ1187FB51996,The Prodigy,electronic,96.732,1.0
AR88F5X1187FB3EA17,Loretta Lynn,country,79.181,8.0
ARUEYGC1187FB3D94B,The Chi Lites,classic pop and rock,149.394,8.0
AR9OLFX1187B9A5762,Bob Wills,,88.301,2.0
ARFILWJ1187B9ADDBF,MarAa Elena Walsh,,111.104,1.0
AR1U3BY1187B9B136F,God Lives Underwater,industrial rock,169.966,2.0
ARK0TRD1187FB3BDE5,Bob Hope,,133.325,8.0
ARAVPU21187B993957,Don & Juan,,98.442,2.0
ARENLSD1241B9C71B9,Mack and Jamie,,118.668,9.0
ARTH9041187FB43E1F,Eminem,hip-hop,180.168,11.0
AROLMXS1241B9C6915,An Cafe,,152.988,6.0
ARSPQ0H1187B999944,Eric Burdon,classic pop and rock,80.031,5.0
ARUAOGE1187B9B3D50,Fake Problems,,103.776,0.0
ARGDY4Y1187B9A334F,Pyranja,,96.264,11.0
ARID75M1187B9B8341,Steve Green,,99.619,5.0
ARR575U1187B98FB97,The Perrys,,82.487,6.0
AR3SPD91187B9B63E3,HA(c)roes del Silencio,spanish,159.483,4.0
ARQDHPO1187B9A9F7C,Anthony Watson,,163.902,11.0
ARD3ICK1187B9A56C9,Jimmy Riley,,159.96,1.0
ARHLYXD11F50C4B49E,Bruisers,,135.233,9.0
ARCACMY11C8A42C870,John Travolta / Christopher Walken,,128.685,4.0
ARJRIM91187FB3EF9A,Paul Avgerinos,,85.558,9.0
AR219DK1187FB4CEFC,ATB,trance,136.967,0.0
AROF4LP1187FB41C51,Selena,,90.602,2.0
ARA1UU51187FB5A70B,The Misfits,horror punk,111.153,10.0
ARDGB6U1187FB3AD07,Eurythmics,british,111.122,1.0
AROCBZZ11E2835D652,Small Faces,,77.09,9.0
AR048JZ1187B9AEB85,Yellowcard,,89.896,7.0
AR1SYBE1187B992798,Kira,,69.167,4.0
ARJJPQP1241B9CA062,Gabriel Grossi,,143.86,7.0
ARFAGIR1187B997EA1,Jeanie Lambe & The Danny Moss Quartet,,67.6,10.0
ARIQD5J1187B98D8DC,FabiA!n,,169.981,5.0
ARNUIBF1187FB4A28F,Ray Lynch,,139.944,2.0
ARJ438T1187B9AD503,Elvenking,,200.036,8.0
ARLGIX31187B9AE9A0,Jay-Z,us,104.123,5.0
AR7U5BZ1187B997FFC,Keep Of Kalessin,black metal,229.864,8.0
ARNWJEE1187B98DB44,Frenchy,,96.904,1.0
ARUL0VB1187B9A01AA,Cadacross,finnish,92.608,4.0
ARS1OWB1187B99EEAD,The New York Dolls,punk,84.058,0.0
ARSW5F51187FB4CFC9,Alice In Chains,grunge,111.239,5.0
ARYQQY31187B9ABBE1,BerrogA1/4etto,country-es,99.546,2.0
ARGRTPZ1257509D28A,David Saylor,,121.9,7.0
AR79TB51187B9966E2,Martin Lawrence,,61.863,11.0
ARUSOMY1187FB4D3B4,Anti-Flag,punk rock,178.804,10.0
ARIH5GU1187FB4C958,Silverchair,post-grunge,138.385,1.0
ARIBJIS11C8A414F70,NO-TONE ft.Inusa,,126.012,2.0
AR7OEB71187B995A17,Henri Pousseur,,65.919,0.0
ARM9D241187FB4DB7D,Marygold,,133.857,7.0
AR18SS11187FB4852B,Dope Stars Inc.,industrial rock,154.998,11.0
ARD0FN11187B9B25CD,Bobby Darin,american,71.356,7.0
AR32ETX1187B9A792F,The Vaughan Brothers,,142.372,9.0
ARF9Z4Q1187FB5B40B,The Wiyos,folk,192.831,7.0
ARXHFWE1187FB410A9,Oh No,,128.116,3.0
ARRBT8X1187FB3D242,Eddie and the Subtitles,punk,154.072,1.0
ARDVZTE1187FB5A0A1,Bon Jovi,hard rock,91.775,8.0
ARQUFQK11F4C83C0D8,4 Skins,,140.52,4.0
AREDBBQ1187B98AFF5,Eddie Calvert,uk,130.598,7.0
AR3N2H11187B98AFBA,Sivuca,,148.046,7.0
ARZXLZD11E2835CEA7,Jason Michael Carroll,,87.712,2.0
AR0J0OD1187FB3AFB5,The Scare,,95.33,9.0
ARZ8KO81187B9B1B7C,Burt Bacharach,easy listening soundtracks and musicals,115.756,7.0
ARBM57Q1187B9AF97C,James Horner,soundtrack,186.138,2.0
ARUI2ZJ1187FB3ACA5,Mario Telles,,97.34,2.0
ARUEYGC1187FB3D94B,The Chi-Lites,classic pop and rock,138.501,5.0
ARE8HA81187B99A95F,The Katies,,155.193,2.0
ARXPPEY1187FB51DF4,Michael Jackson,pop,207.544,4.0
ARAJPHH1187FB5566A,The Shangri-Las,,65.771,10.0
ARW1BRR1187B996332,The Wicklows,,124.311,5.0
ARJ4B7V1187FB4CB90,DJ Godfather,,97.997,7.0
ARV1RMI1187FB48F94,Arkona,,110.06,7.0
ARJFZRE11F4C8469F6,Coolio Da Unda Dogg,,160.018,6.0
ARELFAE1187FB40D0A,Bally Sagoo,uk,115.533,1.0
ARKSZW81187B9B695D,Mariah Carey,whistle register,111.755,0.0
ARUAKAN1187FB48204,Walter Trout,,128.666,4.0
ARJRRJZ11F50C47E95,Big Rich featuring J. Stalin_ Aristotle,,103.948,1.0
AR9M9XY1187B98B2F8,Abbott & Chambers,,93.346,8.0
AR4BJFD1187FB43082,Django AsA1/4l,,115.024,5.0
AROGO6K1187B992A39,Electrostatic,,130.023,6.0
AR0IVSA1187FB4F069,Helmet,rock and indie,144.974,6.0
ARTP2PK1187B98FECA,Quinteto Violado,,108.919,7.0
AR2BG0R1187FB398C3,Dax Riggs,,91.357,11.0
ARGP7WY1187FB45464,Edmond Leung,cantopop,108.24,0.0
AR5MK521187B98E0B8,Heaven 17,new wave,135.57,11.0
ARWXIVG1187B9B17C5,Mr Lab!,,120.099,7.0
ARYF20K1187B9B76BD,George Lopez,,86.353,9.0
ARQDYV0119B866800F,Gertrudis,,111.995,7.0
ARG4K2W1187B99EA5D,Charles Aznavour,,100.618,5.0
ARRXPRY1187B9A8B34,Gran Coquivacoa,,154.159,8.0
ARI3BMM1187FB4255E,Alice Stuart,,111.214,10.0
ARGLRBB12472CE2CFF,Rainer Bielfeldt,,153.911,0.0
ARWIN9D1187B98E544,Jason & The Scorchers,,184.884,7.0
AR4FE4N1187B99395A,Corderoy,,137.896,9.0
AR8TLVX1187B9B2D7D,Mithotyn,,88.336,2.0
ARQVZ7F1187FB57CC9,Twenty 4 Seven,,141.964,8.0
ARPFHN61187FB575F6,Lupe Fiasco feat. GemStones and Graham Burris,hip hop rnb and dance hall,88.096,5.0
AR95QS71187FB3F49A,Joi,,182.01,4.0
ARY9J9F1187B990241,Entre RAos,,47.96,7.0
ARKX0IK1187FB44DE9,DCX,,135.045,8.0
ARPDVPJ1187B9ADBE9,Usher featuring Jermaine Dupri,hip hop rnb and dance hall,127.911,6.0
ARGK3QC1187B9B351A,Creedence Clearwater Revisited,,123.522,7.0
ARHTV1S1187FB547F8,Marc Perrone,production music,98.467,7.0
AR00MBZ1187B9B5DB1,Memphis Minnie,,112.625,11.0
ARKUDRV1241B9C4453,Big Daddy Rick,,104.692,9.0
AROQ9OT1187B99E88D,Kekele,world,86.658,2.0
ARV4BPJ1187B99C978,Gail Davies,country,127.494,9.0
ARJ438T1187B9AD503,Elvenking,,165.278,7.0
ARHNMEZ11F50C4706C,Karen Peck And New River,,76.716,11.0
ARHCRIW122988F9BA6,Leslie Mendelson,,106.499,0.0
ARCP8YG1187B997D72,Claire Hamill,,70.196,9.0
ARAHILU122988FD7D1,Mind Furniture,,135.189,0.0
ARWGY6U1187B98B228,Orquesta Sublime,,122.405,0.0
ARAVS1S1187FB4C519,Chico Hamilton,jazz,115.405,5.0
AR4WHYC1187B9896E7,A Tribe Called Quest,alternative hip-hop,94.971,8.0
ARA0YAE1187B9B1D16,John Brown,,96.058,1.0
ARAOPEF1187B995099,Percy Mayfield,,93.707,0.0
AR50Z881187B9BA197,Jack Sheldon,,113.097,0.0
AR5WPYF1187B9B40DA,VHS Or Beta,,131.752,7.0
ARSNTZF12454A2DF53,Corb Lund,,176.591,2.0
AR9XPQF1187FB5A693,The Mystic Moods Orchestra,,60.439,0.0
AR1ABAO1187FB531E1,Alice Cooper,hard rock,119.744,6.0
ARVJVFF1187B9B40D6,Al Di Meola,,75.11,9.0
ARIVIYJ122988EF834,Paul Overman,,90.582,11.0
AR1N6N61187FB4E25E,Mongo Santamaria,,131.971,5.0
ARN2ZKL1187FB3972B,The Distillers,,161.288,7.0
AR21YNH1187FB49649,Ms. Dynamite / Kymani Marley,rnb,89.996,7.0
ARWQ3M31187FB4CF01,ARRESTED DEVELOPMENT,classic pop and rock,87.581,11.0
ARJIE2Y1187B994AB7,Line Renaud,,155.065,8.0
ARRXPRY1187B9A8B34,Gran Coquivacoa_ Neguito Borjas,,75.738,3.0
AR9YI7H1187B9960E3,Dobet GnahorA(c),,103.997,2.0
ARAIJG51187B9B97A4,CafA(c) Quijano,,104.036,2.0
AR9AN471187B99E0DA,Scott Wesley Brown,,160.443,2.0
ARGNZOL1187FB5CE7C,Fernando Ortega,,91.523,2.0
ARZNQEM11F4C83B660,Les Paul and Mary Ford,,82.016,4.0
AR6Y8JF1187B9BA1D5,Jimmy Witherspoon,,111.01,0.0
ARV8T9T1187B99F3F4,Amorphis,finnish,130.677,8.0
ARHIGWY11F4C8425D5,Mr.De',,160.336,11.0
ARWA6NT1187FB3F15C,The Cure,new wave,165.303,2.0
ARYTJPJ1187FB4ABCC,Cliff Edwards/Disney Studio Chorus,,98.752,4.0
ARM5JLS1187FB3615B,Tammy Wynette,country,111.12,5.0
AR040QX1187FB4CFE1,Alexisonfire,,185.063,1.0
ARQXM2T1187B98FF32,Sonny James,,144.538,0.0
AR7NNKG1187FB4AA1C,Charly GarcAa,,93.011,2.0
ARUTP601187FB388AC,The Elders,,111.408,0.0
ARRZZRW1187B9A06E3,Rachel Portman,production music,91.889,7.0
ARA82JG1187FB36131,Charlie Haden,jazz and blues,141.229,7.0
ARN76SM1187FB386BA,Walter Wanderley Trio,,205.323,7.0
AR3AIEI1187B992D8D,Marilyn Horne,american,124.759,2.0
ARPB4TX1187B98DDEA,Marga Gomez,,124.479,6.0
ARDV4XV1187FB5A3F4,Apache Indian,,159.986,5.0
AR7SF1N1187B9A91D1,John Berry,,135.642,4.0
AR1XZ0N1187B9941D5,Noah Lewis,,119.187,7.0
ARMPRI31187FB4F7D9,Vangelis,greek,173.712,4.0
ARXLX5L1187FB47BED,Crazy Horse,,74.739,3.0
ARCVMYS12454A51E6E,The Sun Harbor's Chorus-Documentary Recordings,,155.954,3.0
AR189B91187B9B8D9C,Gustavo Cerati,espaA+-ol,110.016,2.0
ARNHMFD1187FB3B3F6,LL Cool J,rock and indie,99.914,10.0
ARPK1CM1187B9B6B9C,Roger Reynolds,,43.877,6.0
AR035N21187FB3938E,BT,trance,148.653,2.0
ARQCFI11187FB5AE43,George Jones,,168.248,2.0
ARLFH5Y1187FB44A89,Tito Allen,,192.021,7.0
ARBQPXY1187B98D67B,Kris Kristofferson,folk,136.908,4.0
AR7KA5V1187FB44E6B,The Del McCoury Band,folk,143.431,4.0
AR3KGPQ1187FB53C84,L7,american,104.101,7.0
ARBSAVH1241B9CA637,Antonio Koudele,,134.156,2.0
AR4C6V01187FB3BAF4,Moonspell,black metal,85.515,11.0
ARXPE571187FB4AFD0,Rickie Lee Jones,classic pop and rock,64.011,8.0
AR3FE581187FB3F90A,Fabolous,hip hop rnb and dance hall,85.897,9.0
ARP1M531187B9B19AC,Perez Prado_ His Orchestra,,134.937,0.0
ARTPDRF1187B9A46DB,Vic Chou,taiwanese,105.062,8.0
AR0X3JJ1187FB3A9A7,Hank Locklin,,75.959,6.0
ARSHZBZ1187B98A445,Joe Bonamassa,blues rock,143.317,11.0
AR32JLC1187B9946AF,X-Raided,,117.882,4.0
AR8E1KA1187B9A18C3,Mike Vax,,94.681,0.0
ARCP8YG1187B997D72,Claire Hamill,,229.049,9.0
ARGEKDX1187FB3A5BF,Marcus Miller,,102.399,5.0
AR4B3RX1187B9A868A,Alexandre Desplat,easy listening soundtracks and musicals,66.153,11.0
ARN9Q881187FB3D951,The Dells,,203.016,5.0
AR7OEB71187B995A17,Henri Pousseur,,79.266,4.0
AR3D0BI1187B98A11F,Gian Marco,,99.984,4.0
ARR1R5V1187FB4D234,The All American Rejects,pop and chart,146.053,9.0
ARWX5TK1187FB4CDBE,The Who,british,120.928,2.0
ARZVTZN1187FB579D4,Jim Reeves,classic pop and rock,87.038,7.0
ARXGASQ1187FB3C727,Camp Lo,hip hop rnb and dance hall,93.728,9.0
AR4MCB01187B98BF5C,Atman,,109.099,11.0
ARR6VH41187FB46862,Novika,,200.016,0.0
ARG4KW31187FB51B7C,Atomic Rooster,progressive rock,111.261,5.0
AR7N7MI1187FB46935,Sade,uk,80.292,10.0
AR19QZ01187B99C74D,Kako,,128.808,4.0
ARUYVDC12086C11D5C,Fever Ray,sverige,184.004,0.0
ARNDL191187FB51583,Jimi Hendrix,american,86.992,0.0
AR5GMAV1187FB3A8F5,Chris Clark,soul and reggae,160.011,10.0
ARYBUAO1187FB3F4EB,Gene Chandler,classic pop and rock,125.028,4.0
AREJXK41187B9A4ACC,RaphaA<<l,,99.75,7.0
ARGGD1E1187B98FA9D,Parachute Band,,143.864,0.0
ARGXIE31187FB55B48,Tech N9ne,,191.383,5.0
ARXWBYG1241B9CE962,Jenney,,170.017,7.0
ARGSAFR1269FB35070,Blingtones,,133.211,1.0
ARMG6K31187FB55677,Deekline & Wizard,,133.987,4.0
ARKOVFX11EBCD75758,Terje Lie,,98.001,6.0
ARUF32D1187B9B157E,Soilwork,metal,113.957,11.0
ARYRDLN12592CDBB85,V V Brown,british,100.009,2.0
ARCXCUP122988EF596,Blindman's Sun,,101.172,1.0
AR20BO61187B9B880E,Patton Oswalt,,71.031,1.0
AR32JLC1187B9946AF,X-Raided,,73.052,7.0
AR107SB1187B9A79F9,BA(c)zu,,103.541,5.0
ARGV2PR1187B9AD702,Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer,classical,79.261,5.0
AR52QY11187B99FC59,Anthony Cruz,,161.899,1.0
ARB8H82119B34032E1,Ashton Shepherd,,154.354,4.0
ARQDHPO1187B9A9F7C,Anthony Watson,,190.01,8.0
ARO0R521187B98A2D1,2 Minutos,,95.502,8.0
ARHTRR71187B98F305,Michelle Tumes,,124.104,7.0
AR6CLFP1187B9ACB94,Daniel Johnston,dance and electronica,128.022,0.0
AR6C8EJ1187FB3F473,Nelson Ned,,91.044,4.0
AR65OLD1187FB5C103,P.O.D.,,162.019,7.0
AR85E3Q1187B997BCA,Benny Spellman,,101.163,5.0
ARI4SKQ1187B9B43B0,Beres Hammond Feat. Jah Youth,,150.788,7.0
ARSKDV01187B98A619,Confetti's,,112.549,2.0
ARW45K91187FB3DE04,Tommy Makem;The Clancy Brothers,,100.831,5.0
AROBHK51187B9AD82B,Funeral For A Friend,rock and indie,190.116,3.0
AR72Q9R1187B98A664,Hatiras,toronto,130.017,1.0
ARW1MUW1187FB4D5A1,3 Doors Down,alternative rock,150.077,0.0
ARM9D241187FB4DB7D,Marygold,,96.875,0.0
AR02PUA1187FB52574,Delta 9,,197.143,9.0
ARTPY6B1187B98C720,Cactus,,144.217,2.0
AR7Q0O91187FB4DBE7,Plies featuring Tank,soul and reggae,73.178,9.0
ARTIGQM1187B98D1F2,Ray Davies,,123.085,7.0
AR163QH1187FB42E0D,Terry Dexter,,100.98,1.0
ARB1CNO1187FB4CE93,45 Grave,los angeles,130.49,11.0
ARNCWQE12454A2E59C,Diamond Rexx,,103.14,8.0
ARYFXQ21187FB4DAEF,Poncho Sanchez,world,125.648,0.0
AR3USQW1187FB4A90D,Bebo Norman,contemporary christian,96.091,5.0
ARPQ4Z01187FB3A736,Butthole Surfers,texas,122.47,1.0
ARZ8MVL1187FB41D17,Shout Out Out Out Out,,120.006,5.0
ARWMNEW1252CCF8F72,FSTZ,,140.17,11.0
ARFFDZU1187FB50682,Alan Silvestri,american,201.541,6.0
AREVQ7D1187FB4371B,Randy Stonehill,,122.161,7.0
AROP23Q1187B992697,George Faith,,119.866,11.0
AR87K371187FB5AA8E,Uriah Heep,british,141.118,2.0
AR64N1H1187B996199,Edgar Bori,,76.562,9.0
ARHSS201187B98A8CC,Yvette Horner,,62.614,1.0
ARYOW7G1187FB373D0,Marc Broussard,,101.694,9.0
AR8YUQT1187FB531D0,Montrose,,85.493,5.0
AR0KBXO1187B996460,Slipknot,punk,122.865,7.0
AR90QN41187B9ABCD2,TRAM 11,,90.02,9.0
ARZJI9C11C8A4178F2,Petrol,,121.99,0.0
ARGBR4I1187B99D073,Mudhoney,rock and indie,81.419,6.0
ARLMRES11F4C83E1E1,Barbara Lusch,,100.278,10.0
ARYGVDP1187FB42918,John Wesley Ryles,,148.68,5.0
ART4EPR1187FB38772,Eno,ambient,121.966,8.0
AR9LT7R1187FB4543A,Darden Smith,folk,120.049,0.0
ARJ7VKJ1187B98BA4B,Lifer,,98.513,1.0
ARQ0TN01187FB4A19E,Future Leaders of the World,,120.638,8.0
ARBUOMY1187B99F2EB,Messy Marv & D.Z.,,157.007,3.0
ARYEPGU11F4C840A70,The Tall Grass,,136.163,9.0
ARZVBBM1241B9CB622,Green and Yellow,,126.271,7.0
ARQDWBG1187B9891D7,Zeromancer,industrial rock,117.027,4.0
ARI4S0E1187B9B06C0,David Arkenstone,filk,109.936,7.0
AR9AWNF1187B9AB0B4,Kenny G,jazz,117.661,0.0
AR553M51187B98BCE7,Renee Rosnes,,108.234,7.0
ARXSABJ1187FB3C336,Deftones,alternative metal,102.724,1.0
ARE0OLY1187B9AD19F,Jesse Malin,rock and indie,133.404,2.0
ARDVZTE1187FB5A0A1,Bon Jovi,hard rock,142.141,3.0
ARNMUMC1187B9A7A38,Tigerstyle,desi,85.003,5.0
AR3EABF1187B98AD35,Sophie Tucker,,165.578,5.0
AR57Z841187B9B7D7D,Gregory Isaacs,reggae,159.89,0.0
ARZ2DHF1187FB3F2EA,Krayzie Bone,,100.119,7.0
AR6896B1187B98FADA,Paso Doble,,156.26,6.0
ARLLWQA1241B9C7A5C,impulsonic,,128.955,0.0
AR7QL2911C8A416805,GAPteborgs Symfoniker / Neeme JA$?rvi,0.333,1.0,904.80281
ARCCK7B1187B994F9D,Paul Glazby,,146.685,5.0
AR58SJE1187B9A8E4C,J.B.Lenoir,,157.532,8.0
ARFNJ4O1187B9A204B,Broadcast,birmingham,119.2,11.0
ARMG6K31187FB55677,Deekline & Wizard,,133.983,11.0
ARXG6L11187FB5695E,SWAMI featuring Ishmael Morabe,desi,93.225,5.0
AREWQSE1187B9AEC6C,The Jackson Southernaires,,113.092,11.0
AR12F2S1187FB56EEF,Aerosmith,heavy metal,70.876,5.0
ARNEPDO121318C580C,The Tamperer,,124.998,11.0
ARJIE2Y1187B994AB7,Line Renaud,,92.905,1.0
AR0KBXO1187B996460,Slipknot,punk,125.02,2.0
ARTM0RS1187B9A0BE6,Super Cat,hip hop rnb and dance hall,167.377,6.0
AROOKC21187B9AE85C,Missy Higgins,,38.337,7.0
ARDAONS11F4C844929,Ray Kane,,104.67,6.0
ARHWVGW1187FB41479,The Paul Butterfield Blues Band,,86.278,7.0
AR1N6N61187FB4E25E,Mongo Santamaria Orchestra,,106.822,7.0
ARD9THI1187B98EAD0,Larissa,,100.929,7.0
ARU81FP1187B98C71E,Big Maybelle,,173.071,5.0
AR8BUVM1187FB4D94D,Belle & Sebastian,jangle pop,86.505,0.0
ARXPR8A1187FB4CC78,Bruce Katz Band,,96.952,0.0
AR32JLC1187B9946AF,X-Raided,,115.717,6.0
ARZ3E3Z1187FB43F7C,Daniel Kobialka,,101.073,2.0
ARLDVL71187B9AD7AC,War Babies,,165.965,3.0
AR1RNCJ1187FB3D227,Fastball,,131.964,1.0
ARYHTAK11F50C4A2FB,Ray Sandoval,,106.324,4.0
ARI2JSK1187FB496EF,Nick Ingman,production music,97.571,11.0
ARR6LWJ1187FB44C8B,R.E.M.,alternative rock,138.703,9.0
ARJUNZD1187B9A5DAE,Herb Alpert And The Tijuana Brass,american,97.52,5.0
AR84AQE1187B98AD9C,Washboard Sam,,99.006,0.0
ARVVSJC1187FB3A637,Rob Mullins,,146.306,10.0
ARCYQ1P1187FB3F3CA,The Twinkle Brothers,,94.303,1.0
ARD7U0O1187FB5531A,AndrA(c) Verchuren,,210.858,7.0
ARBEOHF1187B9B044D,Madonna,pop,116.512,1.0
ARSC6WR1187FB40B18,Peggy Lee,jazz,139.301,0.0
ARTPVDV1187B9A61F1,Johnny Keating & All Stars,,132.043,5.0
ARJ66JQ1187B99D2FF,Wordsworth feat. Adanita Ross,,85.263,1.0
AR1ZYLH1187B98C159,Naughty By Nature,rock and indie,93.502,11.0
AR16NGV1187FB5B8BC,Kruger,,137.926,10.0
ARTWNNQ1187B9A15BC,Glen Ricks,,163.937,7.0
ARFK4281187FB5C811,Vox Dei,,66.856,7.0
ARDZQ5U1187B9ADEAE,John Fogerty,classic pop and rock,130.461,10.0
AR58SJE1187B9A8E4C,J.B. Lenoir,,99.829,6.0
ARBX0VO1187B98A412,Zebra,,90.07,11.0
AR8WVQY1187FB3FA10,J. Karjalainen & Mustat Lasit,,89.625,5.0
AR2XRFQ1187FB417FE,Julie Zenatti,,105.931,9.0
ARUHYH21187B98BA89,The Tragically Hip,,84.373,7.0
ARXPPEY1187FB51DF4,Michael Jackson,pop,111.459,3.0
ARHU9211187B9B7E0E,Fort Minor,side project,122.843,5.0
AR5KOSW1187FB35FF4,Elena,,116.075,0.0
ARH9GD41187FB37E0F,Stephen Marley,soul and reggae,118.144,9.0
ARYLWPW11F4C847221,Ruby Isle,,128.004,2.0
ARI945I1187FB4CC22,The King Sisters,,58.294,5.0
ARXZIHJ1187B9A4ED9,Ray Conniff;Billy Butterfield,,116.195,8.0
ARTK5LU1187B9A654C,Michael Gettel,,168.035,1.0
ARVGPOM1187FB55737,Billy Butler,,124.335,4.0
ARHUQUF1187FB382E6,T-Bone,,96.007,1.0
AR0O3AV1187FB4D030,Agnostic Front,punk,112.292,9.0
AR0OQPL1187B9B549A,Kirk Franklin with tobyMac & Sonny (of P.O.D.),,153.819,9.0
ARXI7WU1187FB4D75E,Tinariwen,malian,160.887,9.0
AR1ABAO1187FB531E1,Alice Cooper,hard rock,92.685,4.0
ARIN9J01187B98BCC0,Ramses,,76.549,5.0
ARKWT6J1187B98ED50,MA3veis Coloniais de Acaju,,150.529,2.0
ARL7K851187B99ACD2,Andy Andy,,90.035,4.0
ARMY5XE1187FB38AF3,Novembre,,113.746,1.0
ARXOFXG122989009DB,Symbiosis Orchestra,,133.329,6.0
ARJ0FG21187B99F7C4,Crazy Girl,,91.967,0.0
AR4ZLZI1187B9B72D0,Luciana Souza,,64.988,4.0
AR5ZI3K1187FB38BE0,Jim Kweskin_ The Jug Band,,87.461,7.0
ARFTMGO1187B9A777A,Percy Faith,,127.853,0.0
ARQGYP71187FB44566,Jimmy Wakely,,187.44,5.0
ARYBGMF1187FB4D82C,Berlin,classic pop and rock,104.04,11.0
ARRVIZY1187FB41246,California Oranges,,128.005,2.0
ARCID1N1187FB51DA0,Carlos NuA+-ez,,143.969,0.0
AREHMUC1187B98B91B,Java,,178.343,5.0
AR77MEJ1187B98F8CA,Sleepy D,,192.068,7.0
ARODP5P1187FB40142,Eddie Cano,,98.501,3.0
AR7TTCH1187FB3F95C,Leon Russell,,158.754,9.0
ARSRFOY1187B9917DA,Otis Taylor,,84.56,0.0
AR65K7A1187FB4DAA4,BeyoncA(c),hip hop rnb and dance hall,99.694,2.0
ARKZJ301187FB521B2,Lily Allen Featuring Ours,uk,130.939,10.0
AR1ZKBE1187FB53629,Kraftwerk,german,89.346,5.0
ARON0YP1187FB4B465,Fiona,,170.238,11.0
ARG4KW31187FB51B7C,Atomic Rooster,progressive rock,143.137,0.0
ARGY9FW1187B991C7D,Information Society,electronic,95.002,11.0
AR0B1CH1187FB3A824,Charlie Rich,,93.03,0.0
AR5OHUU1187FB55B10,Peret,,86.005,7.0
ARDD9UN1187B98D3A7,Sonny Simmons,,100.53,1.0
ARWGIOC1187FB4CBEF,Jim Chappell,,69.147,2.0
ARWNTXK11EBCD7BBFB,Alain-FranASSois,,141.892,5.0
ARKQQZA12086C116FC,B.o.B,united states,104.038,10.0
ARZBYDY1187FB46DD7,Cali,franASSais,75.25,0.0
ARWK5QH1187B9A9B7F,Justin Timberlake,pop and chart,100.012,9.0
ARFVYJI1187B9B8E13,Pearl Jam,grunge,94.916,10.0
AR5MSL51187FB52E11,AI-TIEM,,135.799,7.0
AR4OHL91187B9B2EB9,Angela Dimitriou,,132.076,4.0
ARWIN9D1187B98E544,Jason & The Scorchers,,176.269,2.0
ARV4KO21187FB38008,Del The Funky Homosapien,,83.646,6.0
